Iteração: 12499 Padrão: Toy Story (1995) Neurônio: 18;0
Iteração: 12499 Padrão: Twelve Monkeys (1995) Neurônio: 11;24
Iteração: 12499 Padrão: Babe (1995) Neurônio: 8;12
Iteração: 12499 Padrão: Dead Man Walking (1995) Neurônio: 11;21
Iteração: 12499 Padrão: Usual Suspects, The (1995) Neurônio: 19;24
Iteração: 12499 Padrão: Mighty Aphrodite (1995) Neurônio: 9;7
Iteração: 12499 Padrão: Muppet Treasure Island (1996) Neurônio: 17;9
Iteração: 12499 Padrão: Braveheart (1995) Neurônio: 10;16
Iteração: 12499 Padrão: Ed Wood (1994) Neurônio: 5;9
Iteração: 12499 Padrão: Star Wars (1977) Neurônio: 24;15
Iteração: 12499 Padrão: Shawshank Redemption, The (1994) Neurônio: 10;21
Iteração: 12499 Padrão: Lion King, The (1994) Neurônio: 22;0
Iteração: 12499 Padrão: Fugitive, The (1993) Neurônio: 20;16
Iteração: 12499 Padrão: Blade Runner (1982) Neurônio: 24;18
Iteração: 12499 Padrão: Truth About Cats & Dogs, The (1996) Neurônio: 3;2
Iteração: 12499 Padrão: Godfather, The (1972) Neurônio: 13;19
Iteração: 12499 Padrão: Wizard of Oz, The (1939) Neurônio: 24;3
Iteração: 12499 Padrão: Big Night (1996) Neurônio: 6;19
Iteração: 12499 Padrão: Fish Called Wanda, A (1988) Neurônio: 6;6
Iteração: 12499 Padrão: Jean de Florette (1986) Neurônio: 2;19
Iteração: 12499 Padrão: Manon of the Spring (Manon des sources) (1986) Neurônio: 2;20
Iteração: 12499 Padrão: Monty Python and the Holy Grail (1974) Neurônio: 5;5
Iteração: 12499 Padrão: Wrong Trousers, The (1993) Neurônio: 15;0
Iteração: 12499 Padrão: Cinema Paradiso (1988) Neurônio: 0;8
Iteração: 12499 Padrão: Princess Bride, The (1987) Neurônio: 19;11
Iteração: 12499 Padrão: Raiders of the Lost Ark (1981) Neurônio: 22;13
Iteração: 12499 Padrão: Good, The Bad and The Ugly, The (1966) Neurônio: 15;15
Iteração: 12499 Padrão: 12 Angry Men (1957) Neurônio: 5;17
Iteração: 12499 Padrão: GoodFellas (1990) Neurônio: 14;22
Iteração: 12499 Padrão: Psycho (1960) Neurônio: 24;21
Iteração: 12499 Padrão: Blues Brothers, The (1980) Neurônio: 14;10
Iteração: 12499 Padrão: Amadeus (1984) Neurônio: 8;24
Iteração: 12499 Padrão: Raging Bull (1980) Neurônio: 5;16
Iteração: 12499 Padrão: Sting, The (1973) Neurônio: 6;0
Iteração: 12499 Padrão: Shining, The (1980) Neurônio: 18;19
Iteração: 12499 Padrão: Groundhog Day (1993) Neurônio: 3;1
Iteração: 12499 Padrão: Unforgiven (1992) Neurônio: 17;17
Iteração: 12499 Padrão: When Harry Met Sally... (1989) Neurônio: 3;3
Iteração: 12499 Padrão: Sling Blade (1996) Neurônio: 4;24
Iteração: 12499 Padrão: Jerry Maguire (1996) Neurônio: 0;11
Iteração: 12499 Padrão: Kolya (1996) Neurônio: 11;7
Iteração: 12499 Padrão: Chasing Amy (1997) Neurônio: 0;15
Iteração: 12499 Padrão: Men in Black (1997) Neurônio: 19;13
Iteração: 12499 Padrão: George of the Jungle (1997) Neurônio: 17;2
Iteração: 12499 Padrão: Air Bud (1997) Neurônio: 17;4
Iteração: 12499 Padrão: Chasing Amy (1997) Neurônio: 1;12
Iteração: 12499 Padrão: Good Will Hunting (1997) Neurônio: 6;21
Iteração: 12499 Padrão: Sabrina (1995) Neurônio: 2;4
Iteração: 12499 Padrão: Secrets & Lies (1996) Neurônio: 5;21
Iteração: 12499 Padrão: Donnie Brasco (1997) Neurônio: 15;23
Iteração: 12499 Padrão: Face/Off (1997) Neurônio: 21;17
Iteração: 12499 Padrão: L.A. Confidential (1997) Neurônio: 21;24
Iteração: 12499 Padrão: Ulee's Gold (1997) Neurônio: 6;17
Iteração: 12499 Padrão: Mrs. Brown (Her Majesty, Mrs. Brown) (1997) Neurônio: 0;16
Iteração: 12499 Padrão: FairyTale: A True Story (1997) Neurônio: 0;24
Iteração: 12499 Padrão: Deceiver (1997) Neurônio: 18;22
Iteração: 12499 Padrão: Rainmaker, The (1997) Neurônio: 6;18
Iteração: 12499 Padrão: In the Name of the Father (1993) Neurônio: 4;20
Iteração: 12499 Padrão: Mother (1996) Neurônio: 8;4
Iteração: 12499 Padrão: Boogie Nights (1997) Neurônio: 6;21
Iteração: 12499 Padrão: Clueless (1995) Neurônio: 8;6
Iteração: 12499 Padrão: Mission: Impossible (1996) Neurônio: 24;13
Iteração: 12499 Padrão: Close Shave, A (1995) Neurônio: 13;0
Iteração: 12499 Padrão: Kingpin (1996) Neurônio: 9;4
Iteração: 12499 Padrão: Mary Poppins (1964) Neurônio: 20;2
Iteração: 12499 Padrão: Bob Roberts (1992) Neurônio: 12;6
Iteração: 12499 Padrão: To Kill a Mockingbird (1962) Neurônio: 8;21
Iteração: 12499 Padrão: Butch Cassidy and the Sundance Kid (1969) Neurônio: 14;13
Iteração: 12499 Padrão: Crossing Guard, The (1995) Neurônio: 1;21
Iteração: 12499 Padrão: Smoke (1995) Neurônio: 3;21
Iteração: 12499 Padrão: Like Water For Chocolate (Como agua para chocolate) (1992) Neurônio: 1;14
Iteração: 12499 Padrão: Vanya on 42nd Street (1994) Neurônio: 0;20
