Iteração: 12499 Padrão: Dead Man Walking (1995) Neurônio: 0;16
Iteração: 12499 Padrão: Seven (Se7en) (1995) Neurônio: 16;0
Iteração: 12499 Padrão: Usual Suspects, The (1995) Neurônio: 16;0
Iteração: 12499 Padrão: Taxi Driver (1976) Neurônio: 7;0
Iteração: 12499 Padrão: Crumb (1994) Neurônio: 8;10
Iteração: 12499 Padrão: Desperado (1995) Neurônio: 9;0
Iteração: 12499 Padrão: To Wong Foo, Thanks for Everything! Julie Newmar (1995) Neurônio: 20;24
Iteração: 12499 Padrão: Star Wars (1977) Neurônio: 24;11
Iteração: 12499 Padrão: Three Colors: Red (1994) Neurônio: 2;9
Iteração: 12499 Padrão: Three Colors: Blue (1993) Neurônio: 1;8
Iteração: 12499 Padrão: Forrest Gump (1994) Neurônio: 12;24
Iteração: 12499 Padrão: Four Weddings and a Funeral (1994) Neurônio: 13;21
Iteração: 12499 Padrão: Jurassic Park (1993) Neurônio: 23;8
Iteração: 12499 Padrão: Ref, The (1994) Neurônio: 20;23
Iteração: 12499 Padrão: Welcome to the Dollhouse (1995) Neurônio: 4;16
Iteração: 12499 Padrão: Cold Comfort Farm (1995) Neurônio: 18;24
Iteração: 12499 Padrão: Bound (1996) Neurônio: 0;21
Iteração: 12499 Padrão: Citizen Kane (1941) Neurônio: 0;14
Iteração: 12499 Padrão: Big Night (1996) Neurônio: 0;13
Iteração: 12499 Padrão: Fish Called Wanda, A (1988) Neurônio: 16;23
Iteração: 12499 Padrão: Platoon (1986) Neurônio: 0;2
Iteração: 12499 Padrão: Top Gun (1986) Neurônio: 8;18
Iteração: 12499 Padrão: On Golden Pond (1981) Neurônio: 0;10
Iteração: 12499 Padrão: Cinema Paradiso (1988) Neurônio: 8;24
Iteração: 12499 Padrão: Raiders of the Lost Ark (1981) Neurônio: 21;10
Iteração: 12499 Padrão: 12 Angry Men (1957) Neurônio: 1;12
Iteração: 12499 Padrão: Clockwork Orange, A (1971) Neurônio: 18;8
Iteração: 12499 Padrão: Apocalypse Now (1979) Neurônio: 0;0
Iteração: 12499 Padrão: GoodFellas (1990) Neurônio: 0;19
Iteração: 12499 Padrão: Psycho (1960) Neurônio: 11;0
Iteração: 12499 Padrão: Raging Bull (1980) Neurônio: 2;12
Iteração: 12499 Padrão: Graduate, The (1967) Neurônio: 3;24
Iteração: 12499 Padrão: Nikita (La Femme Nikita) (1990) Neurônio: 16;4
Iteração: 12499 Padrão: Patton (1970) Neurônio: 0;2
Iteração: 12499 Padrão: M*A*S*H (1970) Neurônio: 24;17
Iteração: 12499 Padrão: When Harry Met Sally... (1989) Neurônio: 13;22
Iteração: 12499 Padrão: Breaking the Waves (1996) Neurônio: 2;7
Iteração: 12499 Padrão: Star Trek IV: The Voyage Home (1986) Neurônio: 24;8
Iteração: 12499 Padrão: Raising Arizona (1987) Neurônio: 16;24
Iteração: 12499 Padrão: Devil's Own, The (1997) Neurônio: 4;0
Iteração: 12499 Padrão: Heat (1995) Neurônio: 14;0
Iteração: 12499 Padrão: Sabrina (1995) Neurônio: 12;21
Iteração: 12499 Padrão: Leaving Las Vegas (1995) Neurônio: 2;24
Iteração: 12499 Padrão: English Patient, The (1996) Neurônio: 0;24
Iteração: 12499 Padrão: L.A. Confidential (1997) Neurônio: 22;0
Iteração: 12499 Padrão: Everyone Says I Love You (1996) Neurônio: 14;19
Iteração: 12499 Padrão: Game, The (1997) Neurônio: 19;2
Iteração: 12499 Padrão: U Turn (1997) Neurônio: 24;4
Iteração: 12499 Padrão: One Flew Over the Cuckoo's Nest (1975) Neurônio: 1;16
Iteração: 12499 Padrão: Pinocchio (1940) Neurônio: 15;10
Iteração: 12499 Padrão: My Favorite Year (1982) Neurônio: 20;23
Iteração: 12499 Padrão: Duck Soup (1933) Neurônio: 23;19
Iteração: 12499 Padrão: Fantasia (1940) Neurônio: 15;13
Iteração: 12499 Padrão: Like Water For Chocolate (Como agua para chocolate) (1992) Neurônio: 5;23
Iteração: 12499 Padrão: Bronx Tale, A (1993) Neurônio: 1;6
Iteração: 12499 Padrão: Tombstone (1993) Neurônio: 12;7
Iteração: 12499 Padrão: Philadelphia Story, The (1940) Neurônio: 10;21
Iteração: 12499 Padrão: Vertigo (1958) Neurônio: 19;1
Iteração: 12499 Padrão: North by Northwest (1959) Neurônio: 24;24
Iteração: 12499 Padrão: Some Like It Hot (1959) Neurônio: 24;23
Iteração: 12499 Padrão: Maltese Falcon, The (1941) Neurônio: 24;0
Iteração: 12499 Padrão: Cat on a Hot Tin Roof (1958) Neurônio: 0;7
Iteração: 12499 Padrão: Bananas (1971) Neurônio: 24;20
Iteração: 12499 Padrão: Magnificent Seven, The (1954) Neurônio: 7;5
Iteração: 12499 Padrão: Lawrence of Arabia (1962) Neurônio: 22;14
Iteração: 12499 Padrão: Third Man, The (1949) Neurônio: 19;0
Iteração: 12499 Padrão: Miller's Crossing (1990) Neurônio: 1;9
Iteração: 12499 Padrão: Big Sleep, The (1946) Neurônio: 24;0
Iteração: 12499 Padrão: Gandhi (1982) Neurônio: 1;14
Iteração: 12499 Padrão: My Life as a Dog (Mitt liv som hund) (1985) Neurônio: 0;10
Iteração: 12499 Padrão: Man Who Would Be King, The (1975) Neurônio: 19;13
Iteração: 12499 Padrão: Shine (1996) Neurônio: 5;24
Iteração: 12499 Padrão: Piano, The (1993) Neurônio: 4;23
Iteração: 12499 Padrão: Wild Bunch, The (1969) Neurônio: 10;7
Iteração: 12499 Padrão: American in Paris, An (1951) Neurônio: 12;16
Iteração: 12499 Padrão: It Happened One Night (1934) Neurônio: 19;22
Iteração: 12499 Padrão: All About Eve (1950) Neurônio: 0;8
Iteração: 12499 Padrão: Gigi (1958) Neurônio: 17;16
Iteração: 12499 Padrão: Blue Angel, The (Blaue Engel, Der) (1930) Neurônio: 0;5
Iteração: 12499 Padrão: Victor/Victoria (1982) Neurônio: 17;19
Iteração: 12499 Padrão: Chinatown (1974) Neurônio: 22;1
Iteração: 12499 Padrão: Being There (1979) Neurônio: 18;23
Iteração: 12499 Padrão: Paris, Texas (1984) Neurônio: 1;6
Iteração: 12499 Padrão: Perfect World, A (1993) Neurônio: 4;4
Iteração: 12499 Padrão: American President, The (1995) Neurônio: 8;24
Iteração: 12499 Padrão: Casino (1995) Neurônio: 2;9
Iteração: 12499 Padrão: Persuasion (1995) Neurônio: 9;15
Iteração: 12499 Padrão: Basketball Diaries, The (1995) Neurônio: 1;5
Iteração: 12499 Padrão: Little Women (1994) Neurônio: 4;10
Iteração: 12499 Padrão: Miami Rhapsody (1995) Neurônio: 21;24
Iteração: 12499 Padrão: Wonderful, Horrible Life of Leni Riefenstahl, The (1993) Neurônio: 8;11
Iteração: 12499 Padrão: Enchanted April (1991) Neurônio: 1;8
Iteração: 12499 Padrão: Sex, Lies, and Videotape (1989) Neurônio: 3;11
Iteração: 12499 Padrão: Strictly Ballroom (1992) Neurônio: 10;21

Título: Toy Story (1995) Gêneros: Animation Children's Comedy  Número de locações: 383 Neurônio: 16;11 Avaliação: 4
Título: Pinocchio (1940) Gêneros: Animation Children's  Número de locações: 81 Neurônio: 15;10 Avaliação: 4
Título: Fantasia (1940) Gêneros: Animation Children's Musical  Número de locações: 137 Neurônio: 15;13 Avaliação: 4
Título: Clockwork Orange, A (1971) Gêneros: Sci-Fi  Número de locações: 182 Neurônio: 18;8 Avaliação: 5

Título: Get Shorty (1995) Gêneros: Action Comedy Drama  Número de locações: 171 Neurônio: 5;17 Avaliação: 4
Título: Welcome to the Dollhouse (1995) Gêneros: Comedy Drama  Número de locações: 89 Neurônio: 4;16 Avaliação: 4
Título: Top Gun (1986) Gêneros: Action Romance  Número de locações: 173 Neurônio: 8;18 Avaliação: 4
Título: One Flew Over the Cuckoo's Nest (1975) Gêneros: Drama  Número de locações: 210 Neurônio: 1;16 Avaliação: 5

Título: Twelve Monkeys (1995) Gêneros: Drama Sci-Fi  Número de locações: 307 Neurônio: 0;16 Avaliação: 4
