Iteração: 6499 Padrão: Toy Story (1995) Neurônio: 12;3
Iteração: 6499 Padrão: Twelve Monkeys (1995) Neurônio: 3;5
Iteração: 6499 Padrão: Babe (1995) Neurônio: 9;4
Iteração: 6499 Padrão: Dead Man Walking (1995) Neurônio: 4;4
Iteração: 6499 Padrão: Usual Suspects, The (1995) Neurônio: 1;12
Iteração: 6499 Padrão: Mighty Aphrodite (1995) Neurônio: 9;7
Iteração: 6499 Padrão: Muppet Treasure Island (1996) Neurônio: 9;12
Iteração: 6499 Padrão: Braveheart (1995) Neurônio: 4;6
Iteração: 6499 Padrão: Ed Wood (1994) Neurônio: 6;5
Iteração: 6499 Padrão: Star Wars (1977) Neurônio: 7;12
Iteração: 6499 Padrão: Shawshank Redemption, The (1994) Neurônio: 4;4
Iteração: 6499 Padrão: Lion King, The (1994) Neurônio: 12;0
Iteração: 6499 Padrão: Fugitive, The (1993) Neurônio: 2;11
Iteração: 6499 Padrão: Blade Runner (1982) Neurônio: 0;9
Iteração: 6499 Padrão: Truth About Cats & Dogs, The (1996) Neurônio: 12;12
Iteração: 6499 Padrão: Godfather, The (1972) Neurônio: 3;6
Iteração: 6499 Padrão: Wizard of Oz, The (1939) Neurônio: 10;0
Iteração: 6499 Padrão: Big Night (1996) Neurônio: 4;1
Iteração: 6499 Padrão: Fish Called Wanda, A (1988) Neurônio: 8;7
Iteração: 6499 Padrão: Jean de Florette (1986) Neurônio: 1;2
Iteração: 6499 Padrão: Manon of the Spring (Manon des sources) (1986) Neurônio: 1;2
Iteração: 6499 Padrão: Monty Python and the Holy Grail (1974) Neurônio: 8;8
Iteração: 6499 Padrão: Wrong Trousers, The (1993) Neurônio: 11;6
Iteração: 6499 Padrão: Cinema Paradiso (1988) Neurônio: 7;3
Iteração: 6499 Padrão: Princess Bride, The (1987) Neurônio: 8;12
Iteração: 6499 Padrão: Raiders of the Lost Ark (1981) Neurônio: 6;11
Iteração: 6499 Padrão: Good, The Bad and The Ugly, The (1966) Neurônio: 5;8
Iteração: 6499 Padrão: 12 Angry Men (1957) Neurônio: 2;0
Iteração: 6499 Padrão: GoodFellas (1990) Neurônio: 0;5
Iteração: 6499 Padrão: Psycho (1960) Neurônio: 0;12
Iteração: 6499 Padrão: Blues Brothers, The (1980) Neurônio: 7;9
Iteração: 6499 Padrão: Amadeus (1984) Neurônio: 2;4
Iteração: 6499 Padrão: Raging Bull (1980) Neurônio: 2;0
Iteração: 6499 Padrão: Sting, The (1973) Neurônio: 12;8
Iteração: 6499 Padrão: Shining, The (1980) Neurônio: 2;9
Iteração: 6499 Padrão: Groundhog Day (1993) Neurônio: 12;12
Iteração: 6499 Padrão: Unforgiven (1992) Neurônio: 3;9
Iteração: 6499 Padrão: When Harry Met Sally... (1989) Neurônio: 12;12
Iteração: 6499 Padrão: Sling Blade (1996) Neurônio: 0;0
Iteração: 6499 Padrão: Jerry Maguire (1996) Neurônio: 6;0
Iteração: 6499 Padrão: Kolya (1996) Neurônio: 10;7
Iteração: 6499 Padrão: Chasing Amy (1997) Neurônio: 6;1
Iteração: 6499 Padrão: Men in Black (1997) Neurônio: 8;12
Iteração: 6499 Padrão: George of the Jungle (1997) Neurônio: 11;4
Iteração: 6499 Padrão: Air Bud (1997) Neurônio: 11;4
Iteração: 6499 Padrão: Chasing Amy (1997) Neurônio: 5;0
Iteração: 6499 Padrão: Good Will Hunting (1997) Neurônio: 4;2
Iteração: 6499 Padrão: Sabrina (1995) Neurônio: 12;11
Iteração: 6499 Padrão: Secrets & Lies (1996) Neurônio: 3;2
Iteração: 6499 Padrão: Donnie Brasco (1997) Neurônio: 0;5
Iteração: 6499 Padrão: Face/Off (1997) Neurônio: 2;12
Iteração: 6499 Padrão: L.A. Confidential (1997) Neurônio: 1;11
Iteração: 6499 Padrão: Ulee's Gold (1997) Neurônio: 3;0
Iteração: 6499 Padrão: Mrs. Brown (Her Majesty, Mrs. Brown) (1997) Neurônio: 6;1
Iteração: 6499 Padrão: FairyTale: A True Story (1997) Neurônio: 9;2
Iteração: 6499 Padrão: Deceiver (1997) Neurônio: 0;7
Iteração: 6499 Padrão: Rainmaker, The (1997) Neurônio: 3;1
Iteração: 6499 Padrão: In the Name of the Father (1993) Neurônio: 2;2
Iteração: 6499 Padrão: Mother (1996) Neurônio: 9;7
Iteração: 6499 Padrão: Boogie Nights (1997) Neurônio: 4;2
Iteração: 6499 Padrão: Clueless (1995) Neurônio: 9;6
Iteração: 6499 Padrão: Mission: Impossible (1996) Neurônio: 6;12
Iteração: 6499 Padrão: Close Shave, A (1995) Neurônio: 12;6
Iteração: 6499 Padrão: Kingpin (1996) Neurônio: 9;7
Iteração: 6499 Padrão: Mary Poppins (1964) Neurônio: 12;2
Iteração: 6499 Padrão: Bob Roberts (1992) Neurônio: 10;8
Iteração: 6499 Padrão: To Kill a Mockingbird (1962) Neurônio: 4;3
Iteração: 6499 Padrão: Butch Cassidy and the Sundance Kid (1969) Neurônio: 6;8
Iteração: 6499 Padrão: Crossing Guard, The (1995) Neurônio: 0;3
Iteração: 6499 Padrão: Smoke (1995) Neurônio: 1;2
Iteração: 6499 Padrão: Like Water For Chocolate (Como agua para chocolate) (1992) Neurônio: 6;1
