Iteração: 5999 Padrão: Toy Story (1995) Neurônio: 11;5
Iteração: 5999 Padrão: Richard III (1995) Neurônio: 5;0
Iteração: 5999 Padrão: Postino, Il (1994) Neurônio: 3;2
Iteração: 5999 Padrão: Birdcage, The (1996) Neurônio: 10;8
Iteração: 5999 Padrão: Fargo (1996) Neurônio: 3;8
Iteração: 5999 Padrão: Truth About Cats & Dogs, The (1996) Neurônio: 11;11
Iteração: 5999 Padrão: Godfather, The (1972) Neurônio: 0;8
Iteração: 5999 Padrão: Jerry Maguire (1996) Neurônio: 0;4
Iteração: 5999 Padrão: Kolya (1996) Neurônio: 9;9
Iteração: 5999 Padrão: My Best Friend's Wedding (1997) Neurônio: 9;11
Iteração: 5999 Padrão: Contact (1997) Neurônio: 3;5
Iteração: 5999 Padrão: Full Monty, The (1997) Neurônio: 9;7
Iteração: 5999 Padrão: Good Will Hunting (1997) Neurônio: 6;3
Iteração: 5999 Padrão: Heat (1995) Neurônio: 0;10
Iteração: 5999 Padrão: Sabrina (1995) Neurônio: 9;11
Iteração: 5999 Padrão: Sense and Sensibility (1995) Neurônio: 1;3
Iteração: 5999 Padrão: Leaving Las Vegas (1995) Neurônio: 0;3
Iteração: 5999 Padrão: Restoration (1995) Neurônio: 7;1
Iteração: 5999 Padrão: Bed of Roses (1996) Neurônio: 2;0
Iteração: 5999 Padrão: Time to Kill, A (1996) Neurônio: 5;3
Iteração: 5999 Padrão: Emma (1996) Neurônio: 2;2
Iteração: 5999 Padrão: Tin Cup (1996) Neurônio: 10;11
Iteração: 5999 Padrão: Secrets & Lies (1996) Neurônio: 7;3
Iteração: 5999 Padrão: English Patient, The (1996) Neurônio: 0;6
Iteração: 5999 Padrão: Marvin's Room (1996) Neurônio: 7;1
Iteração: 5999 Padrão: Scream (1996) Neurônio: 6;8
Iteração: 5999 Padrão: Evita (1996) Neurônio: 6;5
Iteração: 5999 Padrão: Absolute Power (1997) Neurônio: 7;11
Iteração: 5999 Padrão: Donnie Brasco (1997) Neurônio: 9;0
Iteração: 5999 Padrão: Liar Liar (1997) Neurônio: 11;7
Iteração: 5999 Padrão: Breakdown (1997) Neurônio: 0;11
Iteração: 5999 Padrão: Promesse, La (1996) Neurônio: 7;0
Iteração: 5999 Padrão: Air Force One (1997) Neurônio: 2;11
Iteração: 5999 Padrão: L.A. Confidential (1997) Neurônio: 5;11
Iteração: 5999 Padrão: Fly Away Home (1996) Neurônio: 11;3
Iteração: 5999 Padrão: Ice Storm, The (1997) Neurônio: 7;1
Iteração: 5999 Padrão: Mrs. Brown (Her Majesty, Mrs. Brown) (1997) Neurônio: 2;0
Iteração: 5999 Padrão: Deceiver (1997) Neurônio: 11;0
Iteração: 5999 Padrão: Rainmaker, The (1997) Neurônio: 8;3
Iteração: 5999 Padrão: Wings of the Dove, The (1997) Neurônio: 0;0

Título: Mighty Aphrodite (1995) Gêneros: Comedy  Número de locações: 134 Neurônio: 8;9 Avaliação: 4
Título: Kolya (1996) Gêneros: Comedy  Número de locações: 94 Neurônio: 9;9 Avaliação: 5
Título: Birdcage, The (1996) Gêneros: Comedy  Número de locações: 231 Neurônio: 10;8 Avaliação: 4
Título: My Best Friend's Wedding (1997) Gêneros: Comedy Romance  Número de locações: 140 Neurônio: 9;11 Avaliação: 4

