Iteração: 7499 Padrão: Toy Story (1995) Neurônio: 0;12
Iteração: 7499 Padrão: Twelve Monkeys (1995) Neurônio: 14;7
Iteração: 7499 Padrão: Babe (1995) Neurônio: 2;11
Iteração: 7499 Padrão: Dead Man Walking (1995) Neurônio: 14;9
Iteração: 7499 Padrão: Usual Suspects, The (1995) Neurônio: 12;0
Iteração: 7499 Padrão: Mighty Aphrodite (1995) Neurônio: 2;1
Iteração: 7499 Padrão: Muppet Treasure Island (1996) Neurônio: 8;0
Iteração: 7499 Padrão: Braveheart (1995) Neurônio: 10;7
Iteração: 7499 Padrão: Ed Wood (1994) Neurônio: 0;4
Iteração: 7499 Padrão: Star Wars (1977) Neurônio: 8;6
Iteração: 7499 Padrão: Shawshank Redemption, The (1994) Neurônio: 14;9
Iteração: 7499 Padrão: Lion King, The (1994) Neurônio: 1;14
Iteração: 7499 Padrão: Fugitive, The (1993) Neurônio: 10;1
Iteração: 7499 Padrão: Blade Runner (1982) Neurônio: 14;5
Iteração: 7499 Padrão: Truth About Cats & Dogs, The (1996) Neurônio: 0;8
Iteração: 7499 Padrão: Godfather, The (1972) Neurônio: 10;9
Iteração: 7499 Padrão: Wizard of Oz, The (1939) Neurônio: 5;12
Iteração: 7499 Padrão: Big Night (1996) Neurônio: 12;10
Iteração: 7499 Padrão: Fish Called Wanda, A (1988) Neurônio: 3;0
Iteração: 7499 Padrão: Jean de Florette (1986) Neurônio: 12;13
Iteração: 7499 Padrão: Manon of the Spring (Manon des sources) (1986) Neurônio: 12;13
Iteração: 7499 Padrão: Monty Python and the Holy Grail (1974) Neurônio: 3;0
Iteração: 7499 Padrão: Wrong Trousers, The (1993) Neurônio: 1;0
Iteração: 7499 Padrão: Cinema Paradiso (1988) Neurônio: 0;6
Iteração: 7499 Padrão: Princess Bride, The (1987) Neurônio: 7;4
Iteração: 7499 Padrão: Raiders of the Lost Ark (1981) Neurônio: 8;8
Iteração: 7499 Padrão: Good, The Bad and The Ugly, The (1966) Neurônio: 10;4
Iteração: 7499 Padrão: 12 Angry Men (1957) Neurônio: 12;11
Iteração: 7499 Padrão: GoodFellas (1990) Neurônio: 9;10
Iteração: 7499 Padrão: Psycho (1960) Neurônio: 14;1
Iteração: 7499 Padrão: Blues Brothers, The (1980) Neurônio: 7;1
Iteração: 7499 Padrão: Amadeus (1984) Neurônio: 14;8
Iteração: 7499 Padrão: Raging Bull (1980) Neurônio: 13;12
Iteração: 7499 Padrão: Sting, The (1973) Neurônio: 5;0
Iteração: 7499 Padrão: Shining, The (1980) Neurônio: 14;2
Iteração: 7499 Padrão: Groundhog Day (1993) Neurônio: 0;8
Iteração: 7499 Padrão: Unforgiven (1992) Neurônio: 11;4
Iteração: 7499 Padrão: When Harry Met Sally... (1989) Neurônio: 0;8
Iteração: 7499 Padrão: Sling Blade (1996) Neurônio: 14;14
Iteração: 7499 Padrão: Jerry Maguire (1996) Neurônio: 6;14
Iteração: 7499 Padrão: Kolya (1996) Neurônio: 3;2
Iteração: 7499 Padrão: Chasing Amy (1997) Neurônio: 8;14
Iteração: 7499 Padrão: Men in Black (1997) Neurônio: 6;4
Iteração: 7499 Padrão: George of the Jungle (1997) Neurônio: 1;10
Iteração: 7499 Padrão: Air Bud (1997) Neurônio: 0;10
Iteração: 7499 Padrão: Chasing Amy (1997) Neurônio: 7;14
Iteração: 7499 Padrão: Good Will Hunting (1997) Neurônio: 14;11
Iteração: 7499 Padrão: Sabrina (1995) Neurônio: 1;8
Iteração: 7499 Padrão: Secrets & Lies (1996) Neurônio: 12;10
Iteração: 7499 Padrão: Donnie Brasco (1997) Neurônio: 9;11
Iteração: 7499 Padrão: Face/Off (1997) Neurônio: 10;0
Iteração: 7499 Padrão: L.A. Confidential (1997) Neurônio: 12;0
Iteração: 7499 Padrão: Ulee's Gold (1997) Neurônio: 12;11
Iteração: 7499 Padrão: Mrs. Brown (Her Majesty, Mrs. Brown) (1997) Neurônio: 8;14
Iteração: 7499 Padrão: FairyTale: A True Story (1997) Neurônio: 3;12
Iteração: 7499 Padrão: Deceiver (1997) Neurônio: 7;10
Iteração: 7499 Padrão: Rainmaker, The (1997) Neurônio: 13;11
Iteração: 7499 Padrão: In the Name of the Father (1993) Neurônio: 12;12
Iteração: 7499 Padrão: Mother (1996) Neurônio: 2;1
