Iteração: 10499 Padrão: Get Shorty (1995) Neurônio: 20;11
Iteração: 10499 Padrão: Dead Man Walking (1995) Neurônio: 15;0
Iteração: 10499 Padrão: Seven (Se7en) (1995) Neurônio: 14;6
Iteração: 10499 Padrão: Usual Suspects, The (1995) Neurônio: 15;4
Iteração: 10499 Padrão: Taxi Driver (1976) Neurônio: 12;5
Iteração: 10499 Padrão: Birdcage, The (1996) Neurônio: 16;3
Iteração: 10499 Padrão: Bad Boys (1995) Neurônio: 10;20
Iteração: 10499 Padrão: Batman Forever (1995) Neurônio: 17;19
Iteração: 10499 Padrão: Crimson Tide (1995) Neurônio: 11;7
Iteração: 10499 Padrão: Strange Days (1995) Neurônio: 14;20
Iteração: 10499 Padrão: Ed Wood (1994) Neurônio: 13;13
Iteração: 10499 Padrão: Star Wars (1977) Neurônio: 20;0
Iteração: 10499 Padrão: Legends of the Fall (1994) Neurônio: 6;13
Iteração: 10499 Padrão: Madness of King George, The (1994) Neurônio: 7;12
Iteração: 10499 Padrão: Pulp Fiction (1994) Neurônio: 18;2
Iteração: 10499 Padrão: Stargate (1994) Neurônio: 19;19
Iteração: 10499 Padrão: Shawshank Redemption, The (1994) Neurônio: 14;0
Iteração: 10499 Padrão: Crow, The (1994) Neurônio: 19;18
Iteração: 10499 Padrão: Forrest Gump (1994) Neurônio: 18;4
Iteração: 10499 Padrão: Four Weddings and a Funeral (1994) Neurônio: 16;7
Iteração: 10499 Padrão: Lion King, The (1994) Neurônio: 18;10
Iteração: 10499 Padrão: Maverick (1994) Neurônio: 17;17
Iteração: 10499 Padrão: Firm, The (1993) Neurônio: 11;8
Iteração: 10499 Padrão: Hot Shots! Part Deux (1993) Neurônio: 12;20
Iteração: 10499 Padrão: Remains of the Day, The (1993) Neurônio: 10;7
Iteração: 10499 Padrão: Nightmare Before Christmas, The (1993) Neurônio: 15;14
Iteração: 10499 Padrão: Terminator 2: Judgment Day (1991) Neurônio: 20;5
Iteração: 10499 Padrão: Dances with Wolves (1990) Neurônio: 19;7
Iteração: 10499 Padrão: Silence of the Lambs, The (1991) Neurônio: 17;0
Iteração: 10499 Padrão: Snow White and the Seven Dwarfs (1937) Neurônio: 17;14
Iteração: 10499 Padrão: Fargo (1996) Neurônio: 19;1
Iteração: 10499 Padrão: Phenomenon (1996) Neurônio: 14;2
Iteração: 10499 Padrão: Wizard of Oz, The (1939) Neurônio: 18;7
Iteração: 10499 Padrão: Citizen Kane (1941) Neurônio: 11;4
Iteração: 10499 Padrão: 2001: A Space Odyssey (1968) Neurônio: 13;1
Iteração: 10499 Padrão: Homeward Bound: The Incredible Journey (1993) Neurônio: 10;19
Iteração: 10499 Padrão: 20,000 Leagues Under the Sea (1954) Neurônio: 13;19
Iteração: 10499 Padrão: Sound of Music, The (1965) Neurônio: 10;1
Iteração: 10499 Padrão: Die Hard (1988) Neurônio: 19;8
Iteração: 10499 Padrão: Lawnmower Man, The (1992) Neurônio: 11;20
Iteração: 10499 Padrão: Sleeper (1973) Neurônio: 10;14
Iteração: 10499 Padrão: Platoon (1986) Neurônio: 10;9
Iteração: 10499 Padrão: Abyss, The (1989) Neurônio: 20;17
Iteração: 10499 Padrão: Princess Bride, The (1987) Neurônio: 20;4
Iteração: 10499 Padrão: Brazil (1985) Neurônio: 6;1
Iteração: 10499 Padrão: 12 Angry Men (1957) Neurônio: 9;8
Iteração: 10499 Padrão: Clockwork Orange, A (1971) Neurônio: 7;0
Iteração: 10499 Padrão: Apocalypse Now (1979) Neurônio: 12;3
Iteração: 10499 Padrão: Blues Brothers, The (1980) Neurônio: 20;7
Iteração: 10499 Padrão: Godfather: Part II, The (1974) Neurônio: 20;10
Iteração: 10499 Padrão: Raging Bull (1980) Neurônio: 10;9
Iteração: 10499 Padrão: Sting, The (1973) Neurônio: 15;7
Iteração: 10499 Padrão: Graduate, The (1967) Neurônio: 13;2
Iteração: 10499 Padrão: Nikita (La Femme Nikita) (1990) Neurônio: 4;0
Iteração: 10499 Padrão: Bridge on the River Kwai, The (1957) Neurônio: 11;6
Iteração: 10499 Padrão: Evil Dead II (1987) Neurônio: 15;20
Iteração: 10499 Padrão: Groundhog Day (1993) Neurônio: 17;5
Iteração: 10499 Padrão: Back to the Future (1985) Neurônio: 18;3
Iteração: 10499 Padrão: M*A*S*H (1970) Neurônio: 16;9
Iteração: 10499 Padrão: Room with a View, A (1986) Neurônio: 9;8
Iteração: 10499 Padrão: Pink Floyd - The Wall (1982) Neurônio: 9;10
Iteração: 10499 Padrão: Field of Dreams (1989) Neurônio: 12;4
Iteração: 10499 Padrão: When Harry Met Sally... (1989) Neurônio: 16;5
Iteração: 10499 Padrão: Bram Stoker's Dracula (1992) Neurônio: 8;5
Iteração: 10499 Padrão: Nightmare on Elm Street, A (1984) Neurônio: 7;5
Iteração: 10499 Padrão: Star Trek III: The Search for Spock (1984) Neurônio: 18;15
Iteração: 10499 Padrão: Star Trek IV: The Voyage Home (1986) Neurônio: 20;13
Iteração: 10499 Padrão: Batman Returns (1992) Neurônio: 20;17
Iteração: 10499 Padrão: Jaws (1975) Neurônio: 20;6
Iteração: 10499 Padrão: Jerry Maguire (1996) Neurônio: 17;0
Iteração: 10499 Padrão: Raising Arizona (1987) Neurônio: 16;6
Iteração: 10499 Padrão: Contact (1997) Neurônio: 19;0
Iteração: 10499 Padrão: Hunt for Red October, The (1990) Neurônio: 20;11
Iteração: 10499 Padrão: Sense and Sensibility (1995) Neurônio: 14;1
Iteração: 10499 Padrão: English Patient, The (1996) Neurônio: 19;0
Iteração: 10499 Padrão: Liar Liar (1997) Neurônio: 20;1
Iteração: 10499 Padrão: Deceiver (1997) Neurônio: 2;18
Iteração: 10499 Padrão: In the Name of the Father (1993) Neurônio: 8;10
Iteração: 10499 Padrão: Schindler's List (1993) Neurônio: 15;0
Iteração: 10499 Padrão: Lost Highway (1997) Neurônio: 6;3
Iteração: 10499 Padrão: Critical Care (1997) Neurônio: 1;19
Iteração: 10499 Padrão: Client, The (1994) Neurônio: 8;10
Iteração: 10499 Padrão: One Flew Over the Cuckoo's Nest (1975) Neurônio: 13;0
Iteração: 10499 Padrão: Powder (1995) Neurônio: 2;11
Iteração: 10499 Padrão: Clueless (1995) Neurônio: 15;10
Iteração: 10499 Padrão: Tales From the Crypt Presents: Demon Knight (1995) Neurônio: 2;7
Iteração: 10499 Padrão: Star Trek: Generations (1994) Neurônio: 18;19
Iteração: 10499 Padrão: Naked Gun 33 1/3: The Final Insult (1994) Neurônio: 9;16
Iteração: 10499 Padrão: Addams Family Values (1993) Neurônio: 11;13
Iteração: 10499 Padrão: Age of Innocence, The (1993) Neurônio: 3;11
Iteração: 10499 Padrão: Last Action Hero (1993) Neurônio: 10;20
Iteração: 10499 Padrão: Ghost (1990) Neurônio: 14;11
Iteração: 10499 Padrão: Batman (1989) Neurônio: 20;13
