Iteração: 7499 Padrão: Babe (1995) Neurônio: 5;2
Iteração: 7499 Padrão: Seven (Se7en) (1995) Neurônio: 11;5
Iteração: 7499 Padrão: Mr. Holland's Opus (1995) Neurônio: 14;4
Iteração: 7499 Padrão: Rumble in the Bronx (1995) Neurônio: 2;0
Iteração: 7499 Padrão: Birdcage, The (1996) Neurônio: 10;3
Iteração: 7499 Padrão: Apollo 13 (1995) Neurônio: 7;1
Iteração: 7499 Padrão: Batman Forever (1995) Neurônio: 0;4
Iteração: 7499 Padrão: Strange Days (1995) Neurônio: 0;7
Iteração: 7499 Padrão: Clerks (1994) Neurônio: 4;6
Iteração: 7499 Padrão: Madness of King George, The (1994) Neurônio: 7;12
Iteração: 7499 Padrão: Outbreak (1995) Neurônio: 0;6
Iteração: 7499 Padrão: Pulp Fiction (1994) Neurônio: 13;2
Iteração: 7499 Padrão: Priest (1994) Neurônio: 3;14
Iteração: 7499 Padrão: Quiz Show (1994) Neurônio: 10;8
Iteração: 7499 Padrão: Forrest Gump (1994) Neurônio: 11;2
Iteração: 7499 Padrão: Four Weddings and a Funeral (1994) Neurônio: 9;4
Iteração: 7499 Padrão: Fugitive, The (1993) Neurônio: 10;0
Iteração: 7499 Padrão: Much Ado About Nothing (1993) Neurônio: 6;6
Iteração: 7499 Padrão: Remains of the Day, The (1993) Neurônio: 9;9
Iteração: 7499 Padrão: Sleepless in Seattle (1993) Neurônio: 8;5
Iteração: 7499 Padrão: Silence of the Lambs, The (1991) Neurônio: 14;2
Iteração: 7499 Padrão: Moll Flanders (1996) Neurônio: 3;13
Iteração: 7499 Padrão: Independence Day (ID4) (1996) Neurônio: 13;0
Iteração: 7499 Padrão: Frighteners, The (1996) Neurônio: 3;7
Iteração: 7499 Padrão: Phenomenon (1996) Neurônio: 14;7
Iteração: 7499 Padrão: Monty Python and the Holy Grail (1974) Neurônio: 11;2
Iteração: 7499 Padrão: Princess Bride, The (1987) Neurônio: 10;0
Iteração: 7499 Padrão: Aliens (1986) Neurônio: 7;0
Iteração: 7499 Padrão: Apocalypse Now (1979) Neurônio: 13;8
Iteração: 7499 Padrão: Dead Poets Society (1989) Neurônio: 14;7
Iteração: 7499 Padrão: Young Frankenstein (1974) Neurônio: 7;4
Iteração: 7499 Padrão: M*A*S*H (1970) Neurônio: 8;6
Iteração: 7499 Padrão: Room with a View, A (1986) Neurônio: 8;10
Iteração: 7499 Padrão: Star Trek: First Contact (1996) Neurônio: 11;0
Iteração: 7499 Padrão: Star Trek: The Wrath of Khan (1982) Neurônio: 5;0
Iteração: 7499 Padrão: Star Trek III: The Search for Spock (1984) Neurônio: 2;1
Iteração: 7499 Padrão: Jerry Maguire (1996) Neurônio: 14;2
Iteração: 7499 Padrão: Raising Arizona (1987) Neurônio: 10;4
Iteração: 7499 Padrão: Sneakers (1992) Neurônio: 7;8
Iteração: 7499 Padrão: Contact (1997) Neurônio: 14;0
Iteração: 7499 Padrão: George of the Jungle (1997) Neurônio: 3;3
Iteração: 7499 Padrão: Sabrina (1995) Neurônio: 6;4
Iteração: 7499 Padrão: English Patient, The (1996) Neurônio: 14;0
Iteração: 7499 Padrão: Fierce Creatures (1997) Neurônio: 2;9
Iteração: 7499 Padrão: In & Out (1997) Neurônio: 9;5
Iteração: 7499 Padrão: In the Name of the Father (1993) Neurônio: 9;12
Iteração: 7499 Padrão: Schindler's List (1993) Neurônio: 14;4
Iteração: 7499 Padrão: Lost Highway (1997) Neurônio: 12;12
Iteração: 7499 Padrão: Kiss the Girls (1997) Neurônio: 6;8
Iteração: 7499 Padrão: Client, The (1994) Neurônio: 9;12
Iteração: 7499 Padrão: One Flew Over the Cuckoo's Nest (1975) Neurônio: 13;5
Iteração: 7499 Padrão: Powder (1995) Neurônio: 4;13
Iteração: 7499 Padrão: Clueless (1995) Neurônio: 6;5
Iteração: 7499 Padrão: Mary Reilly (1996) Neurônio: 3;14
Iteração: 7499 Padrão: Jeffrey (1995) Neurônio: 1;13
Iteração: 7499 Padrão: Adventures of Priscilla, Queen of the Desert, The (1994) Neurônio: 3;8
Iteração: 7499 Padrão: Addams Family Values (1993) Neurônio: 1;9
Iteração: 7499 Padrão: Mrs. Doubtfire (1993) Neurônio: 7;5
Iteração: 7499 Padrão: Three Musketeers, The (1993) Neurônio: 1;6
Iteração: 7499 Padrão: Brady Bunch Movie, The (1995) Neurônio: 1;10
Iteração: 7499 Padrão: Mission: Impossible (1996) Neurônio: 11;0
Iteração: 7499 Padrão: My Favorite Year (1982) Neurônio: 0;11
Iteração: 7499 Padrão: E.T. the Extra-Terrestrial (1982) Neurônio: 9;2
Iteração: 7499 Padrão: To Kill a Mockingbird (1962) Neurônio: 13;8
Iteração: 7499 Padrão: Duck Soup (1933) Neurônio: 3;9
Iteração: 7499 Padrão: Highlander (1986) Neurônio: 0;1
Iteração: 7499 Padrão: Heathers (1989) Neurônio: 5;6
Iteração: 7499 Padrão: Forbidden Planet (1956) Neurônio: 12;14
Iteração: 7499 Padrão: Star Trek: The Motion Picture (1979) Neurônio: 1;4
Iteração: 7499 Padrão: Grease (1978) Neurônio: 6;6
Iteração: 7499 Padrão: Bonnie and Clyde (1967) Neurônio: 5;9
Iteração: 7499 Padrão: People vs. Larry Flynt, The (1996) Neurônio: 11;7
Iteração: 7499 Padrão: Ben-Hur (1959) Neurônio: 1;3
Iteração: 7499 Padrão: Gandhi (1982) Neurônio: 11;8
Iteração: 7499 Padrão: Things to Do in Denver when You're Dead (1995) Neurônio: 3;11
Iteração: 7499 Padrão: Rob Roy (1995) Neurônio: 8;12
Iteração: 7499 Padrão: Coneheads (1993) Neurônio: 1;13
Iteração: 7499 Padrão: Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995) Neurônio: 0;13
Iteração: 7499 Padrão: Rear Window (1954) Neurônio: 14;11
Iteração: 7499 Padrão: Once Upon a Time in the West (1969) Neurônio: 14;14
Iteração: 7499 Padrão: Chinatown (1974) Neurônio: 11;11
Iteração: 7499 Padrão: Arsenic and Old Lace (1944) Neurônio: 3;7
Iteração: 7499 Padrão: Somewhere in Time (1980) Neurônio: 7;14
Iteração: 7499 Padrão: Seven Years in Tibet (1997) Neurônio: 9;8
Iteração: 7499 Padrão: American President, The (1995) Neurônio: 4;5
Iteração: 7499 Padrão: Little Women (1994) Neurônio: 9;13
Iteração: 7499 Padrão: Enchanted April (1991) Neurônio: 6;13
Iteração: 7499 Padrão: To Die For (1995) Neurônio: 1;9
Iteração: 7499 Padrão: Home for the Holidays (1995) Neurônio: 4;14
Iteração: 7499 Padrão: Juror, The (1996) Neurônio: 7;13
Iteração: 7499 Padrão: In the Bleak Midwinter (1995) Neurônio: 0;14
Iteração: 7499 Padrão: Canadian Bacon (1994) Neurônio: 1;14
Iteração: 7499 Padrão: Circle of Friends (1995) Neurônio: 6;14
Iteração: 7499 Padrão: Immortal Beloved (1994) Neurônio: 5;13
Iteração: 7499 Padrão: Junior (1994) Neurônio: 1;12
Iteração: 7499 Padrão: Nell (1994) Neurônio: 7;13
Iteração: 7499 Padrão: Corrina, Corrina (1994) Neurônio: 0;12
Iteração: 7499 Padrão: Sirens (1994) Neurônio: 1;11
Iteração: 7499 Padrão: Threesome (1994) Neurônio: 0;13
Iteração: 7499 Padrão: Ransom (1996) Neurônio: 13;6
Iteração: 7499 Padrão: Ruling Class, The (1972) Neurônio: 0;14
Iteração: 7499 Padrão: Benny & Joon (1993) Neurônio: 2;8
Iteração: 7499 Padrão: Saint, The (1997) Neurônio: 9;0
Iteração: 7499 Padrão: MatchMaker, The (1997) Neurônio: 1;11
Iteração: 7499 Padrão: Amistad (1997) Neurônio: 8;10

Título: Dead Man Walking (1995) Gênero: 9 Número de locações: 246 Neurônio: 14;4 Avaliação: 5
Título: Mr. Holland's Opus (1995) Gênero: 9 Número de locações: 235 Neurônio: 14;4 Avaliação: 5
Título: One Flew Over the Cuckoo's Nest (1975) Gênero: 9 Número de locações: 210 Neurônio: 13;5 Avaliação: 5
Título: Silence of the Lambs, The (1991) Gênero: 9 Número de locações: 300 Neurônio: 14;2 Avaliação: 2

Título: Usual Suspects, The (1995) Gênero: 7 Número de locações: 211 Neurônio: 11;4 Avaliação: 2
Título: Seven (Se7en) (1995) Gênero: 7 Número de locações: 195 Neurônio: 11;5 Avaliação: 2
Título: Raising Arizona (1987) Gênero: 6 Número de locações: 207 Neurônio: 10;4 Avaliação: 3
Título: Birdcage, The (1996) Gênero: 6 Número de locações: 231 Neurônio: 10;3 Avaliação: 3

Título: Braveheart (1995) Gênero: 2 Número de locações: 230 Neurônio: 7;0 Avaliação: 4
Título: Aliens (1986) Gênero: 2 Número de locações: 226 Neurônio: 7;0 Avaliação: 3
Título: Apollo 13 (1995) Gênero: 2 Número de locações: 222 Neurônio: 7;1 Avaliação: 5
Título: Star Trek: The Wrath of Khan (1982) Gênero: 2 Número de locações: 194 Neurônio: 5;0 Avaliação: 3

Título: Net, The (1995) Gênero: 16 Número de locações: 94 Neurônio: 13;13 Avaliação: 3
Título: Lost Highway (1997) Gênero: 14 Número de locações: 99 Neurônio: 12;12 Avaliação: 1
Título: Forbidden Planet (1956) Gênero: 16 Número de locações: 62 Neurônio: 12;14 Avaliação: 4
Título: Once Upon a Time in the West (1969) Gênero: 19 Número de locações: 34 Neurônio: 14;14 Avaliação: 3

Título: To Wong Foo, Thanks for Everything! Julie Newmar (1995) Gênero: 6 Número de locações: 41 Neurônio: 1;12 Avaliação: 3
Título: Junior (1994) Gênero: 6 Número de locações: 38 Neurônio: 1;12 Avaliação: 3
Título: Jeffrey (1995) Gênero: 6 Número de locações: 27 Neurônio: 1;13 Avaliação: 4
Título: Corrina, Corrina (1994) Gênero: 6 Número de locações: 31 Neurônio: 0;12 Avaliação: 4

