Iteração: 6499 Padrão: Babe (1995) Neurônio: 1;7
Iteração: 6499 Padrão: Seven (Se7en) (1995) Neurônio: 11;5
Iteração: 6499 Padrão: Mr. Holland's Opus (1995) Neurônio: 10;0
Iteração: 6499 Padrão: Rumble in the Bronx (1995) Neurônio: 10;11
Iteração: 6499 Padrão: Birdcage, The (1996) Neurônio: 3;9
Iteração: 6499 Padrão: Apollo 13 (1995) Neurônio: 12;5
Iteração: 6499 Padrão: Batman Forever (1995) Neurônio: 7;12
Iteração: 6499 Padrão: Strange Days (1995) Neurônio: 12;10
Iteração: 6499 Padrão: Clerks (1994) Neurônio: 3;7
Iteração: 6499 Padrão: Madness of King George, The (1994) Neurônio: 7;1
Iteração: 6499 Padrão: Outbreak (1995) Neurônio: 12;5
Iteração: 6499 Padrão: Pulp Fiction (1994) Neurônio: 12;1
Iteração: 6499 Padrão: Priest (1994) Neurônio: 7;0
Iteração: 6499 Padrão: Quiz Show (1994) Neurônio: 9;1
Iteração: 6499 Padrão: Forrest Gump (1994) Neurônio: 2;11
Iteração: 6499 Padrão: Four Weddings and a Funeral (1994) Neurônio: 1;10
Iteração: 6499 Padrão: Fugitive, The (1993) Neurônio: 11;7
Iteração: 6499 Padrão: Much Ado About Nothing (1993) Neurônio: 1;10
Iteração: 6499 Padrão: Remains of the Day, The (1993) Neurônio: 9;2
Iteração: 6499 Padrão: Sleepless in Seattle (1993) Neurônio: 1;10
Iteração: 6499 Padrão: Silence of the Lambs, The (1991) Neurônio: 12;3
Iteração: 6499 Padrão: Moll Flanders (1996) Neurônio: 7;0
Iteração: 6499 Padrão: Independence Day (ID4) (1996) Neurônio: 12;9
Iteração: 6499 Padrão: Frighteners, The (1996) Neurônio: 5;12
Iteração: 6499 Padrão: Phenomenon (1996) Neurônio: 1;1
Iteração: 6499 Padrão: Monty Python and the Holy Grail (1974) Neurônio: 4;9
Iteração: 6499 Padrão: Princess Bride, The (1987) Neurônio: 8;12
Iteração: 6499 Padrão: Aliens (1986) Neurônio: 12;8
Iteração: 6499 Padrão: Apocalypse Now (1979) Neurônio: 4;1
Iteração: 6499 Padrão: Dead Poets Society (1989) Neurônio: 10;1
Iteração: 6499 Padrão: Young Frankenstein (1974) Neurônio: 5;12
Iteração: 6499 Padrão: M*A*S*H (1970) Neurônio: 3;12
Iteração: 6499 Padrão: Room with a View, A (1986) Neurônio: 1;2
Iteração: 6499 Padrão: Star Trek: First Contact (1996) Neurônio: 12;12
Iteração: 6499 Padrão: Star Trek: The Wrath of Khan (1982) Neurônio: 12;12
Iteração: 6499 Padrão: Star Trek III: The Search for Spock (1984) Neurônio: 12;12
Iteração: 6499 Padrão: Jerry Maguire (1996) Neurônio: 1;0
Iteração: 6499 Padrão: Raising Arizona (1987) Neurônio: 5;9
Iteração: 6499 Padrão: Sneakers (1992) Neurônio: 12;0
Iteração: 6499 Padrão: Contact (1997) Neurônio: 12;0
Iteração: 6499 Padrão: George of the Jungle (1997) Neurônio: 1;8
Iteração: 6499 Padrão: Sabrina (1995) Neurônio: 1;10
Iteração: 6499 Padrão: English Patient, The (1996) Neurônio: 2;0
Iteração: 6499 Padrão: Fierce Creatures (1997) Neurônio: 3;6
Iteração: 6499 Padrão: In & Out (1997) Neurônio: 4;8
Iteração: 6499 Padrão: In the Name of the Father (1993) Neurônio: 8;0
Iteração: 6499 Padrão: Schindler's List (1993) Neurônio: 4;0
Iteração: 6499 Padrão: Lost Highway (1997) Neurônio: 7;5
Iteração: 6499 Padrão: Kiss the Girls (1997) Neurônio: 12;2
Iteração: 6499 Padrão: Client, The (1994) Neurônio: 9;4
Iteração: 6499 Padrão: One Flew Over the Cuckoo's Nest (1975) Neurônio: 10;0
Iteração: 6499 Padrão: Powder (1995) Neurônio: 6;0
Iteração: 6499 Padrão: Clueless (1995) Neurônio: 5;7
Iteração: 6499 Padrão: Mary Reilly (1996) Neurônio: 11;3
Iteração: 6499 Padrão: Jeffrey (1995) Neurônio: 3;4
Iteração: 6499 Padrão: Adventures of Priscilla, Queen of the Desert, The (1994) Neurônio: 0;6
Iteração: 6499 Padrão: Addams Family Values (1993) Neurônio: 3;6
Iteração: 6499 Padrão: Mrs. Doubtfire (1993) Neurônio: 5;8
Iteração: 6499 Padrão: Three Musketeers, The (1993) Neurônio: 8;11
Iteração: 6499 Padrão: Brady Bunch Movie, The (1995) Neurônio: 3;5
Iteração: 6499 Padrão: Mission: Impossible (1996) Neurônio: 10;12
Iteração: 6499 Padrão: My Favorite Year (1982) Neurônio: 4;5
Iteração: 6499 Padrão: E.T. the Extra-Terrestrial (1982) Neurônio: 12;0
Iteração: 6499 Padrão: To Kill a Mockingbird (1962) Neurônio: 10;1
Iteração: 6499 Padrão: Duck Soup (1933) Neurônio: 3;12
Iteração: 6499 Padrão: Highlander (1986) Neurônio: 10;12
Iteração: 6499 Padrão: Heathers (1989) Neurônio: 4;7
Iteração: 6499 Padrão: Forbidden Planet (1956) Neurônio: 9;9
Iteração: 6499 Padrão: Star Trek: The Motion Picture (1979) Neurônio: 12;12
Iteração: 6499 Padrão: Grease (1978) Neurônio: 0;12
Iteração: 6499 Padrão: Bonnie and Clyde (1967) Neurônio: 12;1
Iteração: 6499 Padrão: People vs. Larry Flynt, The (1996) Neurônio: 9;0
Iteração: 6499 Padrão: Ben-Hur (1959) Neurônio: 10;12
Iteração: 6499 Padrão: Gandhi (1982) Neurônio: 9;0
Iteração: 6499 Padrão: Things to Do in Denver when You're Dead (1995) Neurônio: 0;0
Iteração: 6499 Padrão: Rob Roy (1995) Neurônio: 2;0
Iteração: 6499 Padrão: Coneheads (1993) Neurônio: 7;9
Iteração: 6499 Padrão: Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995) Neurônio: 0;11
Iteração: 6499 Padrão: Rear Window (1954) Neurônio: 9;5
Iteração: 6499 Padrão: Once Upon a Time in the West (1969) Neurônio: 6;3
Iteração: 6499 Padrão: Chinatown (1974) Neurônio: 9;6
Iteração: 6499 Padrão: Arsenic and Old Lace (1944) Neurônio: 8;7
Iteração: 6499 Padrão: Somewhere in Time (1980) Neurônio: 0;2
Iteração: 6499 Padrão: Seven Years in Tibet (1997) Neurônio: 4;1
Iteração: 6499 Padrão: American President, The (1995) Neurônio: 0;4
Iteração: 6499 Padrão: Little Women (1994) Neurônio: 8;0
Iteração: 6499 Padrão: Enchanted April (1991) Neurônio: 7;1
Iteração: 6499 Padrão: To Die For (1995) Neurônio: 0;6
Iteração: 6499 Padrão: Home for the Holidays (1995) Neurônio: 0;2
