Iteração: 349 Padrão: Toy Story (1995) Neurônio: 0;0
Iteração: 349 Padrão: Richard III (1995) Neurônio: 1;6
Iteração: 349 Padrão: Postino, Il (1994) Neurônio: 6;6
Iteração: 349 Padrão: Birdcage, The (1996) Neurônio: 1;1
Iteração: 349 Padrão: Fargo (1996) Neurônio: 6;0
Iteração: 349 Padrão: Truth About Cats & Dogs, The (1996) Neurônio: 0;1
Iteração: 349 Padrão: Godfather, The (1972) Neurônio: 6;0
Iteração: 349 Padrão: Jerry Maguire (1996) Neurônio: 6;6
Iteração: 349 Padrão: Kolya (1996) Neurônio: 0;3
Iteração: 349 Padrão: My Best Friend's Wedding (1997) Neurônio: 0;0
Iteração: 349 Padrão: Contact (1997) Neurônio: 6;3
Iteração: 349 Padrão: Full Monty, The (1997) Neurônio: 0;4
Iteração: 349 Padrão: Good Will Hunting (1997) Neurônio: 4;6
Iteração: 349 Padrão: Heat (1995) Neurônio: 6;0
Iteração: 349 Padrão: Sabrina (1995) Neurônio: 0;0
Iteração: 349 Padrão: Sense and Sensibility (1995) Neurônio: 6;6
Iteração: 349 Padrão: Leaving Las Vegas (1995) Neurônio: 6;6
Iteração: 349 Padrão: Restoration (1995) Neurônio: 2;6
Iteração: 349 Padrão: Bed of Roses (1996) Neurônio: 6;6
Iteração: 349 Padrão: Time to Kill, A (1996) Neurônio: 1;6
Iteração: 349 Padrão: Emma (1996) Neurônio: 6;6
Iteração: 349 Padrão: Tin Cup (1996) Neurônio: 0;0
Iteração: 349 Padrão: Secrets & Lies (1996) Neurônio: 1;6
Iteração: 349 Padrão: English Patient, The (1996) Neurônio: 6;3
Iteração: 349 Padrão: Marvin's Room (1996) Neurônio: 0;6
Iteração: 349 Padrão: Scream (1996) Neurônio: 6;0
Iteração: 349 Padrão: Evita (1996) Neurônio: 2;5
Iteração: 349 Padrão: Absolute Power (1997) Neurônio: 4;0
Iteração: 349 Padrão: Donnie Brasco (1997) Neurônio: 0;6
Iteração: 349 Padrão: Liar Liar (1997) Neurônio: 0;0
Iteração: 349 Padrão: Breakdown (1997) Neurônio: 6;0
Iteração: 349 Padrão: Promesse, La (1996) Neurônio: 3;6
Iteração: 349 Padrão: Air Force One (1997) Neurônio: 6;0
Iteração: 349 Padrão: L.A. Confidential (1997) Neurônio: 3;0
Iteração: 349 Padrão: Fly Away Home (1996) Neurônio: 0;3
Iteração: 349 Padrão: Ice Storm, The (1997) Neurônio: 4;6
Iteração: 349 Padrão: Mrs. Brown (Her Majesty, Mrs. Brown) (1997) Neurônio: 6;6
Iteração: 349 Padrão: Deceiver (1997) Neurônio: 3;2
Iteração: 349 Padrão: Rainmaker, The (1997) Neurônio: 2;6
Iteração: 349 Padrão: Wings of the Dove, The (1997) Neurônio: 6;6

Título: Mighty Aphrodite (1995) Gêneros: Comedy  Número de locações: 134 Neurônio: 0;0 Avaliação: 4
