Iteração: 499 Padrão: 1 Neurônio: 1;0
Iteração: 499 Padrão: 1 Neurônio: 10;12
Iteração: 499 Padrão: 1 Neurônio: 1;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 7;2
Iteração: 499 Padrão: 1 Neurônio: 10;12
Iteração: 499 Padrão: 1 Neurônio: 0;0
Iteração: 499 Padrão: 1 Neurônio: 0;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 1;1
Iteração: 499 Padrão: 1 Neurônio: 10;12
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 12;12
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 12;2
Iteração: 499 Padrão: 1 Neurônio: 4;1
Iteração: 499 Padrão: 1 Neurônio: 12;2
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 8;0
Iteração: 499 Padrão: 1 Neurônio: 11;12
Iteração: 499 Padrão: 1 Neurônio: 7;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 11;12
Iteração: 499 Padrão: 1 Neurônio: 12;1
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 8;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 12;1
Iteração: 499 Padrão: 1 Neurônio: 12;2
Iteração: 499 Padrão: 1 Neurônio: 2;0
Iteração: 499 Padrão: 1 Neurônio: 12;0
Iteração: 499 Padrão: 1 Neurônio: 12;3
Iteração: 499 Padrão: 1 Neurônio: 3;1
Iteração: 499 Padrão: 1 Neurônio: 4;0
Iteração: 499 Padrão: 1 Neurônio: 1;0
